dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,22,NA,99.25373134328358,204629,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11060,4108,7831,1631178,1654192,3378
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,22,NA,97.87234042553192,106119,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,7211,235,1779,73976,83213,3632
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,23,NA,99.25373134328358,204530,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10669,4207,6741,1643574,1665206,3231
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,23,NA,97.87234042553192,107283,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6905,241,1891,75016,84066,3244
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,24,NA,99.25373134328358,204031,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10524,4041,6976,1627561,1649113,3194
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,24,NA,97.87234042553192,104756,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6546,231,1901,75758,84447,3505
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,25,NA,99.25373134328358,204543,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10727,3911,7172,1634779,1656601,3142
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,25,NA,97.87234042553192,103598,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6989,293,1814,74560,83670,4012
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,26,NA,99.25373134328358,204159,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,11119,4224,6784,1629768,1651908,3427
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,26,NA,97.87234042553192,106307,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6880,231,1877,73462,82461,3246
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,27,NA,99.25373134328358,204825,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,10794,4150,6865,1635465,1657287,3332
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,27,NA,97.87234042553192,104355,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6378,249,1891,73501,82031,3479
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,28,NA,99.25373134328358,204161,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10607,4086,6713,1636781,1658199,3075
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,28,NA,97.87234042553192,104391,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6681,279,2011,75324,84308,3434
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,29,NA,99.25373134328358,204500,266,AllOperatorsNoFKANormalisedWithClassifiers,209,235,mutantTiming,true,11392,4053,6937,1624589,1646989,3291
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,29,NA,97.87234042553192,105187,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6976,223,1825,76760,85798,3541
Postgres,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,avs,30,NA,99.25373134328358,205004,266,AllOperatorsNoFKANormalisedWithClassifiers,210,235,mutantTiming,true,10560,4086,7070,1631941,1653670,3068
Postgres,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,avs,30,NA,97.87234042553192,104918,46,AllOperatorsNoFKANormalisedWithClassifiers,41,53,mutantTiming,true,6810,214,1918,75087,84039,3471
