dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
HyperSQL,parsedcasestudy.NistDML182,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,323,176,AllOperatorsNoFKANormalisedWithClassifiers,81,96,mutantTiming,true,759,1626,93,2718,5206
HyperSQL,parsedcasestudy.NistDML183,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,65,34,AllOperatorsNoFKANormalisedWithClassifiers,20,20,mutantTiming,true,518,91,37,301,957
HyperSQL,parsedcasestudy.NistWeather,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,440,52,AllOperatorsNoFKANormalisedWithClassifiers,31,34,mutantTiming,true,705,142,50,691,1600
HyperSQL,parsedcasestudy.NistXTS748,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,32,16,AllOperatorsNoFKANormalisedWithClassifiers,17,18,mutantTiming,true,494,76,14,139,734
HyperSQL,parsedcasestudy.NistXTS749,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,94,37,AllOperatorsNoFKANormalisedWithClassifiers,21,25,mutantTiming,true,590,115,45,420,1181
HyperSQL,parsedcasestudy.Person,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,98,19,AllOperatorsNoFKANormalisedWithClassifiers,20,22,mutantTiming,true,727,109,30,276,1153
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,97.87234042553192,101059,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2146,301,70,921,3452
HyperSQL,parsedcasestudy.RiskIt,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,985,245,AllOperatorsNoFKANormalisedWithClassifiers,187,199,mutantTiming,true,973,4110,261,14330,19686
HyperSQL,parsedcasestudy.StackOverflow,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,273,171,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,true,788,643,135,4491,6068
HyperSQL,parsedcasestudy.StudentResidence,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,125,30,AllOperatorsNoFKANormalisedWithClassifiers,35,38,mutantTiming,true,569,156,40,475,1252
HyperSQL,parsedcasestudy.UnixUsage,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,464,147,AllOperatorsNoFKANormalisedWithClassifiers,86,94,mutantTiming,true,894,786,170,4105,5969
