dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,22,NA,100.0,49619,72,AllOperatorsNoFKANormalisedWithClassifiers,75,84,mutantTiming,true,7522,373,56,1407,9370,0
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,22,NA,96.96969696969697,237064,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,23146,224,74,1209,24665,19125
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,23,NA,98.61111111111111,122818,71,AllOperatorsNoFKANormalisedWithClassifiers,77,84,mutantTiming,true,14259,365,76,1442,16157,10443
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,23,NA,96.96969696969697,230509,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,22721,207,71,1212,24222,19241
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,24,NA,100.0,132431,72,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,14000,401,69,1449,15931,0
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,24,NA,96.96969696969697,231867,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,21575,206,71,1082,22945,18167
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,25,NA,98.61111111111111,115329,71,AllOperatorsNoFKANormalisedWithClassifiers,74,84,mutantTiming,true,13634,368,62,1460,15536,10322
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,25,NA,96.96969696969697,245133,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,23718,202,67,1096,25094,19189
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,26,NA,98.61111111111111,109443,71,AllOperatorsNoFKANormalisedWithClassifiers,75,84,mutantTiming,true,13335,368,70,1447,15233,11475
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,26,NA,96.96969696969697,307556,64,AllOperatorsNoFKANormalisedWithClassifiers,44,48,mutantTiming,true,29355,221,92,1204,30886,18936
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,27,NA,98.61111111111111,181965,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,21659,329,68,1391,23457,11680
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,27,NA,96.96969696969697,232981,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,22236,230,82,1097,23657,18601
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,28,NA,100.0,55416,72,AllOperatorsNoFKANormalisedWithClassifiers,79,84,mutantTiming,true,6795,312,68,1464,8652,0
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,28,NA,96.96969696969697,260636,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,25139,196,74,1188,26606,18908
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,29,NA,98.61111111111111,129515,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,15217,400,78,1445,17150,10598
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,29,NA,96.96969696969697,278258,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,26713,216,75,1214,28230,19025
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,avs,30,NA,98.61111111111111,127361,71,AllOperatorsNoFKANormalisedWithClassifiers,78,84,mutantTiming,true,14448,328,73,1489,16349,10048
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,avs,30,NA,96.96969696969697,218189,64,AllOperatorsNoFKANormalisedWithClassifiers,42,48,mutantTiming,true,19995,211,76,1156,21454,17769
