dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,25,NA,97.87234042553192,100996,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2649,200,73,944,3883,1852
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,26,NA,99.25373134328358,200442,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4487,4145,309,22607,31558,3465
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,26,NA,97.87234042553192,101020,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2700,227,63,952,3957,2044
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,27,NA,99.25373134328358,200459,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4708,4060,224,21355,30359,3653
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,27,NA,97.87234042553192,101091,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2411,224,69,944,3663,1706
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,28,NA,99.25373134328358,200471,266,AllOperatorsNoFKANormalisedWithClassifiers,209,224,mutantTiming,true,4865,4022,276,21895,31069,3636
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,28,NA,97.87234042553192,101282,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2748,273,64,989,4092,2016
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,29,NA,99.25373134328358,200446,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4403,4080,373,22461,31329,3360
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,29,NA,97.87234042553192,101270,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2446,224,65,986,3733,1737
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,30,NA,99.25373134328358,200457,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4780,4054,237,22509,31590,3505
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,30,NA,97.87234042553192,101625,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2790,281,65,908,4056,1958
