dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,20,NA,98.11320754716981,101573,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1558,271,33,1035,2909,1048
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,21,NA,99.2619926199262,200588,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2111,4200,173,35355,41853,1526
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,21,NA,98.11320754716981,101244,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1370,301,31,1046,2763,945
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,22,NA,99.2619926199262,200530,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2236,4246,167,34723,41383,1651
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,22,NA,98.11320754716981,101506,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1331,249,30,1002,2626,895
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,23,NA,99.2619926199262,200533,269,AllOperatorsNoFKANormalisedWithClassifiers,219,235,mutantTiming,true,2213,4011,167,36338,42739,1650
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,23,NA,98.11320754716981,102119,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1435,272,33,1018,2774,990
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,24,NA,99.2619926199262,200548,269,AllOperatorsNoFKANormalisedWithClassifiers,220,235,mutantTiming,true,2209,4110,169,34577,41075,1636
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,24,NA,98.11320754716981,101750,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1624,300,32,1030,3007,1153
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,25,NA,99.2619926199262,200555,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2085,4097,255,35822,42272,1535
