dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,17,NA,97.87234042553192,102300,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1795,233,68,910,3037,1074
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,18,NA,99.25373134328358,200517,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2611,4122,283,21499,28527,1552
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,18,NA,97.87234042553192,101858,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1622,214,60,970,2877,905
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,19,NA,99.25373134328358,200552,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2534,3983,254,22120,28903,1570
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,19,NA,97.87234042553192,101539,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1608,233,78,1040,2974,946
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,20,NA,99.25373134328358,200496,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2644,4140,252,22655,29705,1603
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,20,NA,97.87234042553192,101897,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1808,228,72,950,3069,1074
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,21,NA,99.25373134328358,200502,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2430,4002,265,21312,28021,1428
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,21,NA,97.87234042553192,101124,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1815,221,61,1077,3186,1134
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,22,NA,99.25373134328358,200500,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2552,4160,321,22151,29196,1535
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,22,NA,97.87234042553192,101326,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1811,246,66,1000,3138,1097
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,23,NA,99.25373134328358,200524,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2410,4078,299,21231,28028,1424
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,23,NA,97.87234042553192,101628,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1723,248,77,948,3008,1018
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,24,NA,99.25373134328358,200532,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2527,4065,233,21748,28583,1524
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,24,NA,97.87234042553192,101735,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1727,231,59,936,2965,1031
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,25,NA,99.25373134328358,200511,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2512,4147,277,23345,30292,1499
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,25,NA,97.87234042553192,101831,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1848,242,70,961,3135,1093
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,26,NA,99.25373134328358,200557,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2544,4145,294,22038,29031,1483
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,26,NA,97.87234042553192,101637,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1891,301,70,1084,3361,1077
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,27,NA,99.25373134328358,200538,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2498,4152,248,21531,28442,1483
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,27,NA,97.87234042553192,101323,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1506,233,64,982,2800,825
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,28,NA,99.25373134328358,200505,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2511,4013,270,22423,29228,1483
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,28,NA,97.87234042553192,101705,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1628,278,63,1001,2985,935
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,29,NA,99.25373134328358,200484,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2514,4062,258,22293,29139,1479
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,29,NA,97.87234042553192,101895,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1635,271,81,956,2955,907
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,30,NA,99.25373134328358,200518,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,2512,4143,316,21825,28809,1520
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,30,NA,97.87234042553192,101309,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,1637,248,75,992,2966,972
